id,name,code,account_type,tag_ids,reconcile,name@fr
l10n_dz_281313,Amortissement : Bâtiments composant B,281313,asset_fixed,,True,Amortissement : Bâtiments composant B
l10n_dz_281314,Amortissement : Bâtiments composant C,281314,asset_fixed,,True,Amortissement : Bâtiments composant C
l10n_dz_281320,Amortissement des bâtiments industriels (à décomposer),281320,asset_fixed,,True,Amortissement des bâtiments industriels (à décomposer)
l10n_dz_281330,Amortissements : Bâtiments sociaux (CMS-CANTINE-REFECTOIRE),281330,asset_fixed,,True,Amortissements : Bâtiments sociaux (CMS-CANTINE-REFECTOIRE)
l10n_dz_281340,Amortissements des immeubles de placement (au coût amorti),281340,asset_fixed,,True,Amortissements des immeubles de placement (au coût amorti)
l10n_dz_281350,Amortissements des agencements et aménagements de bâtiments,281350,asset_fixed,,True,Amortissements des agencements et aménagements de bâtiments
l10n_dz_281360,Amortissements des ouvrages d’infrastructure : Voies de transport,281360,asset_fixed,,True,Amortissements des ouvrages d’infrastructure : Voies de transport
l10n_dz_281380,Amortissements des travaux d’aménagement : Autres ouvrages,281380,asset_fixed,,True,Amortissements des travaux d’aménagement : Autres ouvrages
l10n_dz_281500,"Amortissements des Installations techniques, matériels outillage industriels",281500,asset_fixed,,True,"Amortissements des Installations techniques, matériels outillage industriels"
l10n_dz_281510,Amortissement des installations complexes spécialisées,281510,asset_fixed,,True,Amortissement des installations complexes spécialisées
l10n_dz_281530,Amortissement des installations à caractère spécifique,281530,asset_fixed,,True,Amortissement des installations à caractère spécifique
l10n_dz_281540,Amortissement du Matériel industriel,281540,asset_fixed,,True,Amortissement du Matériel industriel
l10n_dz_281550,Amortissement de l'outillage industriel,281550,asset_fixed,,True,Amortissement de l'outillage industriel
l10n_dz_281570,Amortissement des agencements et aménagements du matériel et outillage,281570,asset_fixed,,True,Amortissement des agencements et aménagements du matériel et outillage
l10n_dz_281580,Amortissement des Autres matériels et outillage industriel,281580,asset_fixed,,True,Amortissement des Autres matériels et outillage industriel
l10n_dz_281800,Amortissements autres immobilisations corporelles,281800,asset_fixed,,True,Amortissements autres immobilisations corporelles
l10n_dz_281810,"Amort. Installations générales, agencements et aménagements divers",281810,asset_fixed,,True,"Amort. Installations générales, agencements et aménagements divers"
l10n_dz_281820,Amortissements du matériel de transport,281820,asset_fixed,,True,Amortissements du matériel de transport
l10n_dz_281821,Amortissement du Matériel de transport : Véhicules Lourds,281821,asset_fixed,,True,Amortissement du Matériel de transport : Véhicules Lourds
l10n_dz_281822,Amortissement du Matériel de transport : Véhicules Utilitaires,281822,asset_fixed,,True,Amortissement du Matériel de transport : Véhicules Utilitaires
l10n_dz_281823,Amortissement du Matériel de transport : Véhicules Légers,281823,asset_fixed,,True,Amortissement du Matériel de transport : Véhicules Légers
l10n_dz_281824,Amortissement du Matériel de transport en commun,281824,asset_fixed,,True,Amortissement du Matériel de transport en commun
l10n_dz_281828,Amortissement : Autres matériels roulants,281828,asset_fixed,,True,Amortissement : Autres matériels roulants
l10n_dz_281830,Amortissements du matériel bureautique et informatique,281830,asset_fixed,,True,Amortissements du matériel bureautique et informatique
l10n_dz_281831,Amortissement du Matériel de bureau,281831,asset_fixed,,True,Amortissement du Matériel de bureau
l10n_dz_281832,Amortissement du Matériel informatique,281832,asset_fixed,,True,Amortissement du Matériel informatique
l10n_dz_281834,"Amort. du matériel de communication, projection et d’insonorisation",281834,asset_fixed,,True,"Amort. du matériel de communication, projection et d’insonorisation"
l10n_dz_281835,Amortissement du matériel didactique de formation,281835,asset_fixed,,True,Amortissement du matériel didactique de formation
l10n_dz_281838,Amortissement des Autres équipements de bureau,281838,asset_fixed,,True,Amortissement des Autres équipements de bureau
l10n_dz_281840,Amortissements du mobilier,281840,asset_fixed,,True,Amortissements du mobilier
l10n_dz_281841,Amortissement du Mobilier de bureau,281841,asset_fixed,,True,Amortissement du Mobilier de bureau
l10n_dz_281848,Amortissement des Autres mobiliers d'ameublement ou d'accueil,281848,asset_fixed,,True,Amortissement des Autres mobiliers d'ameublement ou d'accueil
l10n_dz_281850,Amortissements des autres mobiliers et matériels divers,281850,asset_fixed,,True,Amortissements des autres mobiliers et matériels divers
l10n_dz_281851,Amortis.: Mobiliers et équipements ménagers des logements de fonction,281851,asset_fixed,,True,Amortis.: Mobiliers et équipements ménagers des logements de fonction
l10n_dz_281852,Amortissement : Mobilier et matériel médical de secours,281852,asset_fixed,,True,Amortissement : Mobilier et matériel médical de secours
l10n_dz_281853,Amortissement : Mobilier et matériel de cantine et réfectoire,281853,asset_fixed,,True,Amortissement : Mobilier et matériel de cantine et réfectoire
l10n_dz_281858,Amortissement : Autres mobiliers et matériels divers,281858,asset_fixed,,True,Amortissement : Autres mobiliers et matériels divers
l10n_dz_281860,Amortissement des Emballages récupérables,281860,asset_fixed,,True,Amortissement des Emballages récupérables
l10n_dz_282000,Amortissements des immobilisations mises en concession,282000,asset_fixed,,True,Amortissements des immobilisations mises en concession
l10n_dz_282100,Amortissement : Terrains en concession,282100,asset_fixed,,True,Amortissement : Terrains en concession
l10n_dz_282200,Amortissement : Agencements et aménagements de terrains,282200,asset_fixed,,True,Amortissement : Agencements et aménagements de terrains
l10n_dz_282300,Amortissement : Constructions en concession,282300,asset_fixed,,True,Amortissement : Constructions en concession
l10n_dz_282500,Amortissement : Installations techniques en concession,282500,asset_fixed,,True,Amortissement : Installations techniques en concession
l10n_dz_282800,Amortissement : Autres immobilisations corporelles en concession,282800,asset_fixed,,True,Amortissement : Autres immobilisations corporelles en concession
l10n_dz_290000,Pertes de valeur sur immobilisations incorporelles,290000,asset_fixed,,True,Pertes de valeur sur immobilisations incorporelles
l10n_dz_290300,Pertes de valeur sur frais de développement immobilisables,290300,asset_fixed,,True,Pertes de valeur sur frais de développement immobilisables
l10n_dz_290400,Pertes de valeur sur logiciels informatiques et assimilés,290400,asset_fixed,,True,Pertes de valeur sur logiciels informatiques et assimilés
l10n_dz_290500,"Pertes de valeur sur concessions et droits similaires, brevets, licences, marques",290500,asset_fixed,,True,"Pertes de valeur sur concessions et droits similaires, brevets, licences, marques"
l10n_dz_290700,Pertes de valeur sur écart d’acquisition (Goodwill),290700,asset_fixed,,True,Pertes de valeur sur écart d’acquisition (Goodwill)
l10n_dz_290800,Autres immobilisations incorporelles,290800,asset_fixed,,True,Autres immobilisations incorporelles
l10n_dz_290810,Perte de valeur sur fonds de commerce,290810,asset_fixed,,True,Perte de valeur sur fonds de commerce
l10n_dz_290820,Perte de valeur sur droit au bail,290820,asset_fixed,,True,Perte de valeur sur droit au bail
l10n_dz_290870,Perte de valeur sur actifs environnementaux,290870,asset_fixed,,True,Perte de valeur sur actifs environnementaux
l10n_dz_291000,Pertes de valeur sur immobilisations corporelles,291000,asset_fixed,,True,Pertes de valeur sur immobilisations corporelles
l10n_dz_291100,Perte de valeur des terrains (autres que les terrains de gisement),291100,asset_fixed,,True,Perte de valeur des terrains (autres que les terrains de gisement)
l10n_dz_291200,Perte de valeur sur agencements et aménagements de terrains,291200,asset_fixed,,True,Perte de valeur sur agencements et aménagements de terrains
l10n_dz_291300,Pertes de valeur sur constructions,291300,asset_fixed,,True,Pertes de valeur sur constructions
l10n_dz_291400,Pertes de valeur sur immeubles de placement (Juste valeur),291400,asset_fixed,,True,Pertes de valeur sur immeubles de placement (Juste valeur)
l10n_dz_291500,"Pertes de valeur sur Installations techniques, matériel et outillage industriel",291500,asset_fixed,,True,"Pertes de valeur sur Installations techniques, matériel et outillage industriel"
l10n_dz_291600,Pertes de valeur sur actifs biologiques (Juste valeur),291600,asset_fixed,,True,Pertes de valeur sur actifs biologiques (Juste valeur)
l10n_dz_291800,Pertes de valeur sur autres immobilisations corporelles,291800,asset_fixed,,True,Pertes de valeur sur autres immobilisations corporelles
l10n_dz_292000,Pertes de valeur sur immobilisations mises en concession,292000,asset_fixed,,True,Pertes de valeur sur immobilisations mises en concession
l10n_dz_293000,Pertes de valeur sur immobilisations en cours,293000,asset_fixed,,True,Pertes de valeur sur immobilisations en cours
l10n_dz_293100,Pertes de valeurs sur immobilisations incorporelles en cours,293100,asset_fixed,,True,Pertes de valeurs sur immobilisations incorporelles en cours
l10n_dz_293200,Pertes de valeurs sur immobilisations corporelles en cours,293200,asset_fixed,,True,Pertes de valeurs sur immobilisations corporelles en cours
l10n_dz_294000,Pertes de valeurs sur les Unités Génératrices de Trésorerie,294000,asset_fixed,,True,Pertes de valeurs sur les Unités Génératrices de Trésorerie
l10n_dz_294100,Pertes de valeur sur U.G.T (1),294100,asset_fixed,,True,Pertes de valeur sur U.G.T (1)
l10n_dz_294200,Pertes de valeur sur U.G.T (2),294200,asset_fixed,,True,Pertes de valeur sur U.G.T (2)
l10n_dz_296000,Pertes de valeur sur participations et créances rattachées à participations,296000,asset_fixed,,True,Pertes de valeur sur participations et créances rattachées à participations
l10n_dz_296100,Pertes de valeur sur titres de filiales,296100,asset_fixed,,True,Pertes de valeur sur titres de filiales
l10n_dz_296200,Pertes de valeur sur autres titres de participation,296200,asset_fixed,,True,Pertes de valeur sur autres titres de participation
l10n_dz_296600,Pertes de valeur sur créances rattachées à des participations – groupe,296600,asset_fixed,,True,Pertes de valeur sur créances rattachées à des participations – groupe
l10n_dz_296700,Pertes de valeur sur créances rattachées à des participations – hors groupe,296700,asset_fixed,,True,Pertes de valeur sur créances rattachées à des participations – hors groupe
l10n_dz_296800,Pertes de valeur sur créances rattachées à des SEP,296800,asset_fixed,,True,Pertes de valeur sur créances rattachées à des SEP
l10n_dz_297000,Pertes de valeur sur autres titres immobilisés,297000,asset_fixed,,True,Pertes de valeur sur autres titres immobilisés
l10n_dz_297100,Pertes de valeur sur titres de placement,297100,asset_fixed,,True,Pertes de valeur sur titres de placement
l10n_dz_297200,Pertes de valeurs sur les TIAP,297200,asset_fixed,,True,Pertes de valeurs sur les TIAP
l10n_dz_298000,Pertes de valeur sur autres actifs financiers immobilisés,298000,asset_fixed,,True,Pertes de valeur sur autres actifs financiers immobilisés
l10n_dz_298100,Pertes de valeur sur les titres participatifs,298100,asset_fixed,,True,Pertes de valeur sur les titres participatifs
l10n_dz_298200,Pertes de valeur sur les prêts ordinaires,298200,asset_fixed,,True,Pertes de valeur sur les prêts ordinaires
l10n_dz_298300,Pertes de valeur sur les dépôts et cautionnements versés,298300,asset_fixed,,True,Pertes de valeur sur les dépôts et cautionnements versés
l10n_dz_298800,Pertes de valeur sur autres actifs financiers immobilisés,298800,asset_fixed,,True,Pertes de valeur sur autres actifs financiers immobilisés
l10n_dz_300000,Stocks de marchandises,300000,asset_current,,True,Stocks de marchandises
l10n_dz_301000,Marchandise(ou groupe) A,301000,asset_current,,True,Marchandise(ou groupe) A
l10n_dz_302000,Marchandise(ou groupe) B,302000,asset_current,,True,Marchandise(ou groupe) B
l10n_dz_31,Matières premières et fournitures,31,asset_current,,False,Matières premières et fournitures
l10n_dz_310000,Matières premières et fourniture,310000,asset_current,,True,Matières premières et fourniture
l10n_dz_311000,Matières premières,311000,asset_current,,True,Matières premières
l10n_dz_311100,Matière (ou groupe) A,311100,asset_current,,True,Matière (ou groupe) A
l10n_dz_311200,Matière (ou groupe) B,311200,asset_current,,True,Matière (ou groupe) B
l10n_dz_311800,Autres matières premières,311800,asset_current,,True,Autres matières premières
l10n_dz_317000,Fournitures Accessoires,317000,asset_current,,True,Fournitures Accessoires
l10n_dz_317100,Fournitures A,317100,asset_current,,True,Fournitures A
l10n_dz_317200,Fournitures B,317200,asset_current,,True,Fournitures B
l10n_dz_317800,Autres fournitures accessoires,317800,asset_current,,True,Autres fournitures accessoires
l10n_dz_320000,Autres approvisionnements,320000,asset_current,,True,Autres approvisionnements
l10n_dz_321000,Matières consommables,321000,asset_current,,True,Matières consommables
l10n_dz_321100,Matière (ou groupe) C,321100,asset_current,,True,Matière (ou groupe) C
l10n_dz_321200,Matière (ou groupe) D,321200,asset_current,,True,Matière (ou groupe) D
l10n_dz_321800,Autres matières consommables,321800,asset_current,,True,Autres matières consommables
l10n_dz_322000,Fournitures consommables,322000,asset_current,,True,Fournitures consommables
l10n_dz_322100,Carburant et lubrifiant – Véhicules,322100,asset_current,,True,Carburant et lubrifiant – Véhicules
l10n_dz_322200,Petit outillage et fournitures d'ateliers,322200,asset_current,,True,Petit outillage et fournitures d'ateliers
l10n_dz_322300,Droguerie et Produits d'entretien,322300,asset_current,,True,Droguerie et Produits d'entretien
l10n_dz_322400,Pièces de rechange pour équipements et matériels techniques,322400,asset_current,,True,Pièces de rechange pour équipements et matériels techniques
l10n_dz_322500,Pièces de rechange et pneumatique pour matériel de transport,322500,asset_current,,True,Pièces de rechange et pneumatique pour matériel de transport
l10n_dz_322600,Quincaillerie générale et fournitures de magasin,322600,asset_current,,True,Quincaillerie générale et fournitures de magasin
l10n_dz_322700,Fournitures de bureau et imprimés,322700,asset_current,,True,Fournitures de bureau et imprimés
l10n_dz_322800,Autres fournitures consommables,322800,asset_current,,True,Autres fournitures consommables
l10n_dz_326000,Emballages,326000,asset_current,,True,Emballages
l10n_dz_326100,Emballages perdus,326100,asset_current,,True,Emballages perdus
l10n_dz_326200,Emballages récupérables non identifiables,326200,asset_current,,True,Emballages récupérables non identifiables
l10n_dz_326300,Emballages à usage mixte,326300,asset_current,,True,Emballages à usage mixte
l10n_dz_331000,Produits en cours,331000,asset_current,,True,Produits en cours
l10n_dz_331100,Produit en cours P 1,331100,asset_current,,True,Produit en cours P 1
l10n_dz_331200,Produit en cours P 2,331200,asset_current,,True,Produit en cours P 2
l10n_dz_331300,Produit en cours P 3,331300,asset_current,,True,Produit en cours P 3
l10n_dz_335000,Travaux en cours,335000,asset_current,,True,Travaux en cours
l10n_dz_335100,Travaux en cours T 1,335100,asset_current,,True,Travaux en cours T 1
l10n_dz_335200,Travaux en cours T 2,335200,asset_current,,True,Travaux en cours T 2
l10n_dz_335300,Travaux en cours T 3,335300,asset_current,,True,Travaux en cours T 3
l10n_dz_341000,Études en cours,341000,asset_current,,True,Études en cours
l10n_dz_341100,Études en cours E 1,341100,asset_current,,True,Études en cours E 1
l10n_dz_341200,Études en cours E 2,341200,asset_current,,True,Études en cours E 2
l10n_dz_341300,Études en cours E 3,341300,asset_current,,True,Études en cours E 3
l10n_dz_345000,Prestations de services en cours,345000,asset_current,,True,Prestations de services en cours
l10n_dz_345100,Prestations de services S 1,345100,asset_current,,True,Prestations de services S 1
l10n_dz_345200,Prestations de services S 2,345200,asset_current,,True,Prestations de services S 2
l10n_dz_345300,Prestations de services S 3,345300,asset_current,,True,Prestations de services S 3
l10n_dz_351000,Produits intermédiaires,351000,asset_current,,True,Produits intermédiaires
l10n_dz_351100,Produits intermédiaires (ou groupe) – PI 1,351100,asset_current,,True,Produits intermédiaires (ou groupe) – PI 1
l10n_dz_351200,Produits intermédiaires (ou groupe) – PI 2,351200,asset_current,,True,Produits intermédiaires (ou groupe) – PI 2
l10n_dz_355000,Produits finis,355000,asset_current,,True,Produits finis
l10n_dz_355100,Produits finis (ou groupe) – PF 1,355100,asset_current,,True,Produits finis (ou groupe) – PF 1
l10n_dz_355200,Produits finis (ou groupe) – PF 2,355200,asset_current,,True,Produits finis (ou groupe) – PF 2
l10n_dz_355300,Produits finis (ou groupe) – PF 3,355300,asset_current,,True,Produits finis (ou groupe) – PF 3
l10n_dz_358000,"Produits résiduels ou matières de récupération (déchets, rebuts)",358000,asset_current,,True,"Produits résiduels ou matières de récupération (déchets, rebuts)"
l10n_dz_358100,Produits résiduels,358100,asset_current,,True,Produits résiduels
l10n_dz_358200,Matières de récupération (à recycler),358200,asset_current,,True,Matières de récupération (à recycler)
l10n_dz_358300,Déchets et rebuts divers destinés à être cédés ou détruits,358300,asset_current,,True,Déchets et rebuts divers destinés à être cédés ou détruits
l10n_dz_360000,Stocks provenant d'immobilisations,360000,asset_current,,True,Stocks provenant d'immobilisations
l10n_dz_361000,Lot de bord et pièces d'accompagnement,361000,asset_current,,True,Lot de bord et pièces d'accompagnement
l10n_dz_362000,Organes et accessoires démantelés,362000,asset_current,,True,Organes et accessoires démantelés
l10n_dz_365000,Pièces de rechange récupérées sur matériels,365000,asset_current,,True,Pièces de rechange récupérées sur matériels
l10n_dz_368000,Actifs non courants destinés à être cédés(réformes),368000,asset_current,,True,Actifs non courants destinés à être cédés(réformes)
l10n_dz_370000,"Stocks à l'extérieur (en cours de route, en dépôt ou en consignation)",370000,asset_current,,True,"Stocks à l'extérieur (en cours de route, en dépôt ou en consignation)"
l10n_dz_371000,Matières premières en cours de réception,371000,asset_current,,True,Matières premières en cours de réception
l10n_dz_372000,Autres approvisionnements à réceptionner,372000,asset_current,,True,Autres approvisionnements à réceptionner
l10n_dz_373000,Stocks en dépôt ou en consignation,373000,asset_current,,True,Stocks en dépôt ou en consignation
l10n_dz_374000,Stocks sous douanes,374000,asset_current,,True,Stocks sous douanes
l10n_dz_380000,Achat de matières premières et fournitures stockées,380000,asset_current,,True,Achat de matières premières et fournitures stockées
l10n_dz_380100,Achats de Marchandises (ou groupe) A,380100,asset_current,,True,Achats de Marchandises (ou groupe) A
l10n_dz_380200,Achats de Marchandises (ou groupe) B,380200,asset_current,,True,Achats de Marchandises (ou groupe) B
l10n_dz_381000,Achats de Matières premières et fournitures stockées,381000,asset_current,,True,Achats de Matières premières et fournitures stockées
l10n_dz_381100,Achats de matières premières,381100,asset_current,,True,Achats de matières premières
l10n_dz_381110,Matières (ou groupe A),381110,asset_current,,True,Matières (ou groupe A)
l10n_dz_381120,Matières (ou groupe B),381120,asset_current,,True,Matières (ou groupe B)
l10n_dz_381180,Autres matières premières,381180,asset_current,,True,Autres matières premières
l10n_dz_381700,Achats de Fournitures et Accessoires,381700,asset_current,,True,Achats de Fournitures et Accessoires
l10n_dz_381710,Achats de Fournitures A,381710,asset_current,,True,Achats de Fournitures A
l10n_dz_381720,Achats de Fournitures B,381720,asset_current,,True,Achats de Fournitures B
l10n_dz_381780,Achats d'autres fournitures accessoires,381780,asset_current,,True,Achats d'autres fournitures accessoires
l10n_dz_382000,Autres approvisionnements stockés,382000,asset_current,,True,Autres approvisionnements stockés
l10n_dz_382100,Achat de Matières consommables stockées,382100,asset_current,,True,Achat de Matières consommables stockées
l10n_dz_382110,Achat : Matières (ou groupe) C,382110,asset_current,,True,Achat : Matières (ou groupe) C
l10n_dz_382120,Achat : Matières (ou groupe) D,382120,asset_current,,True,Achat : Matières (ou groupe) D
l10n_dz_382180,Achat : Autres matières consommables,382180,asset_current,,True,Achat : Autres matières consommables
l10n_dz_382200,Achat de Fournitures consommables stockées,382200,asset_current,,True,Achat de Fournitures consommables stockées
l10n_dz_382210,Achat : Carburant et lubrifiant – Véhicules,382210,asset_current,,True,Achat : Carburant et lubrifiant – Véhicules
l10n_dz_382220,Achat : Petit outillage et fournitures d'ateliers,382220,asset_current,,True,Achat : Petit outillage et fournitures d'ateliers
l10n_dz_382230,Achat : Droguerie et Produits d'entretien,382230,asset_current,,True,Achat : Droguerie et Produits d'entretien
l10n_dz_382240,Achat : Pièces de rechange pour équipements et matériels techniques,382240,asset_current,,True,Achat : Pièces de rechange pour équipements et matériels techniques
l10n_dz_382250,Achat : Pièces de rechange et pneumatique pour matériel de transport,382250,asset_current,,True,Achat : Pièces de rechange et pneumatique pour matériel de transport
l10n_dz_382260,Achat : Quincaillerie générale et fournitures de magasin,382260,asset_current,,True,Achat : Quincaillerie générale et fournitures de magasin
l10n_dz_382270,Achat : Fournitures de bureau et imprimés,382270,asset_current,,True,Achat : Fournitures de bureau et imprimés
l10n_dz_382280,Achat : Autres fournitures consommables,382280,asset_current,,True,Achat : Autres fournitures consommables
l10n_dz_382500,Achat de Fournitures consommables non stockées,382500,asset_current,,True,Achat de Fournitures consommables non stockées
l10n_dz_382510,Achat non stocké de carburant,382510,asset_current,,True,Achat non stocké de carburant
l10n_dz_382520,Achat non stocké d'énergie et de force motrice,382520,asset_current,,True,Achat non stocké d'énergie et de force motrice
l10n_dz_382530,"Fournitures non stockées : Eau, Gaz  Electricité (bureaux)",382530,asset_current,,True,"Fournitures non stockées : Eau, Gaz  Electricité (bureaux)"
l10n_dz_382540,Fournitures administratives et de bureautique non stockées,382540,asset_current,,True,Fournitures administratives et de bureautique non stockées
l10n_dz_382550,Achats non stockés de fournitures d'atelier et de magasin,382550,asset_current,,True,Achats non stockés de fournitures d'atelier et de magasin
l10n_dz_382560,Achat non stocké de Tenues de travail et de sécurité,382560,asset_current,,True,Achat non stocké de Tenues de travail et de sécurité
l10n_dz_382580,Achat : Autres fournitures consommables non stockées,382580,asset_current,,True,Achat : Autres fournitures consommables non stockées
l10n_dz_382600,Achat d'emballage non récupérable,382600,asset_current,,True,Achat d'emballage non récupérable
l10n_dz_382610,Achat d'emballage perdus,382610,asset_current,,True,Achat d'emballage perdus
l10n_dz_382620,Achat d'emballage récupérables non identifiables,382620,asset_current,,True,Achat d'emballage récupérables non identifiables
l10n_dz_382630,Achat d'emballage à usage mixte,382630,asset_current,,True,Achat d'emballage à usage mixte
l10n_dz_382700,Achat de Fournitures consommables non stockées,382700,asset_current,,True,Achat de Fournitures consommables non stockées
l10n_dz_382710,Achat non stocké de carburant,382710,asset_current,,True,Achat non stocké de carburant
l10n_dz_382720,Achat non stocké d'énergie et de force motrice (ateliers),382720,asset_current,,True,Achat non stocké d'énergie et de force motrice (ateliers)
l10n_dz_382730,"Fournitures non stockées : Eau, Gaz & Electricité (bureaux)",382730,asset_current,,True,"Fournitures non stockées : Eau, Gaz & Electricité (bureaux)"
l10n_dz_382740,Fournitures administratives et de bureautique non stockées,382740,asset_current,,True,Fournitures administratives et de bureautique non stockées
l10n_dz_382750,Achats non stockés de fournitures d'atelier et de magasin,382750,asset_current,,True,Achats non stockés de fournitures d'atelier et de magasin
l10n_dz_382760,Achat non stocké de Tenues de travail et de sécurité,382760,asset_current,,True,Achat non stocké de Tenues de travail et de sécurité
l10n_dz_382780,Achat : Autres fournitures consommables non stockées,382780,asset_current,,True,Achat : Autres fournitures consommables non stockées
l10n_dz_383000,Frais Accessoires sur Achats de marchandises,383000,asset_current,,True,Frais Accessoires sur Achats de marchandises
l10n_dz_383100,Frais Accessoires sur Achats de matières premières et fournitures,383100,asset_current,,True,Frais Accessoires sur Achats de matières premières et fournitures
l10n_dz_383200,Frais Accessoires sur Achats d'autres approvisionnements,383200,asset_current,,True,Frais Accessoires sur Achats d'autres approvisionnements
l10n_dz_384000,Achats sans paiements,384000,asset_current,,True,Achats sans paiements
l10n_dz_384100,Achats locaux,384100,asset_current,,True,Achats locaux
l10n_dz_384200,Achats à l'importation,384200,asset_current,,True,Achats à l'importation
l10n_dz_390000,Pertes de valeur sur Stocks de marchandises,390000,asset_current,,True,Pertes de valeur sur Stocks de marchandises
l10n_dz_391000,Pertes de valeur sur Matières premières et fournitures,391000,asset_current,,True,Pertes de valeur sur Matières premières et fournitures
l10n_dz_392000,Pertes de valeur sur Autres approvisionnements,392000,asset_current,,True,Pertes de valeur sur Autres approvisionnements
l10n_dz_393000,Pertes de valeur sur En cours de production de biens,393000,asset_current,,True,Pertes de valeur sur En cours de production de biens
l10n_dz_394000,Pertes de valeur sur En cours de production de services,394000,asset_current,,True,Pertes de valeur sur En cours de production de services
l10n_dz_395000,Pertes de valeur sur stocks de produits,395000,asset_current,,True,Pertes de valeur sur stocks de produits
l10n_dz_397000,Pertes de valeur sur Stocks à l'extérieur,397000,asset_current,,True,Pertes de valeur sur Stocks à l'extérieur
l10n_dz_401,Fournisseurs,401,liability_payable,,True,Fournisseurs
l10n_dz_401000,Fournisseurs de biens et services,401000,liability_payable,,True,Fournisseurs de biens et services
l10n_dz_401300,Fournisseurs de stocks,401300,liability_payable,,True,Fournisseurs de stocks
l10n_dz_401310,Fournisseurs de stocks : Compte fournisseur par défaut,401310,liability_payable,,True,Fournisseurs de stocks : Compte fournisseur par défaut
l10n_dz_401320,Fournisseurs de stocks : Nationaux publics,401320,liability_payable,,True,Fournisseurs de stocks : Nationaux publics
l10n_dz_401330,Fournisseurs de stocks : Nationaux privés,401330,liability_payable,,True,Fournisseurs de stocks : Nationaux privés
l10n_dz_401340,Fournisseurs de stocks : Etrangers,401340,liability_payable,,True,Fournisseurs de stocks : Etrangers
l10n_dz_401600,Fournisseurs de services,401600,liability_payable,,True,Fournisseurs de services
l10n_dz_401610,Fournisseurs de services : Nationaux publics,401610,liability_payable,,True,Fournisseurs de services : Nationaux publics
l10n_dz_401620,Fournisseurs de services : Nationaux privés,401620,liability_payable,,True,Fournisseurs de services : Nationaux privés
l10n_dz_401630,Fournisseurs de services : Etrangers,401630,liability_payable,,True,Fournisseurs de services : Etrangers
l10n_dz_401700,Fournisseurs : Retenue de garantie sur stocks et services,401700,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks et services
l10n_dz_401710,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux publics,401710,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux publics
l10n_dz_401720,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux privés,401720,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux privés
l10n_dz_401730,Fournisseurs : Retenue de garantie sur stocks  et services : Etrangers,401730,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Etrangers
l10n_dz_403000,Fournisseurs - Effets à payer,403000,liability_payable,,True,Fournisseurs - Effets à payer
l10n_dz_403100,Effets à payer aux fournisseurs de stocks-,403100,liability_payable,,True,Effets à payer aux fournisseurs de stocks-
l10n_dz_403200,Effets à payer aux fournisseurs de services-,403200,liability_payable,,True,Effets à payer aux fournisseurs de services-
l10n_dz_404000,Fournisseurs d'immobilisations,404000,liability_payable,,True,Fournisseurs d'immobilisations
l10n_dz_404100,Fournisseurs - Achats d'immobilisations : Nationaux – Publics,404100,liability_payable,,True,Fournisseurs - Achats d'immobilisations : Nationaux – Publics
l10n_dz_404200,Fournisseurs - Achats d'immobilisations : Nationaux – Privés,404200,liability_payable,,True,Fournisseurs - Achats d'immobilisations : Nationaux – Privés
l10n_dz_404300,Fournisseurs d'immobilisations : Etrangers,404300,liability_payable,,True,Fournisseurs d'immobilisations : Etrangers
l10n_dz_404700,Fournisseurs d'immobilisations - Retenues de garantie,404700,liability_payable,,True,Fournisseurs d'immobilisations - Retenues de garantie
l10n_dz_405000,Fournisseurs d'immobilisations - Effets à payer,405000,liability_payable,,True,Fournisseurs d'immobilisations - Effets à payer
l10n_dz_408000,Fournisseurs - Factures non parvenues,408000,liability_payable,,True,Fournisseurs - Factures non parvenues
l10n_dz_408100,Fournisseurs de stocks - Factures non parvenues,408100,liability_payable,,True,Fournisseurs de stocks - Factures non parvenues
l10n_dz_408200,Fournisseurs de services - Factures non parvenues,408200,liability_payable,,True,Fournisseurs de services - Factures non parvenues
l10n_dz_408300,Fournisseurs d'immobilisations - Factures non parvenues,408300,liability_payable,,True,Fournisseurs d'immobilisations - Factures non parvenues
l10n_dz_408600,"Factures à recevoir des Consultants, CAC et Experts",408600,liability_payable,,True,"Factures à recevoir des Consultants, CAC et Experts"
l10n_dz_408800,Fournisseurs - Intérêts courus à payer,408800,liability_payable,,True,Fournisseurs - Intérêts courus à payer
l10n_dz_409000,"Fournisseurs débiteurs : avances et acomptes, RRR à obtenir",409000,liability_payable,,True,"Fournisseurs débiteurs : avances et acomptes, RRR à obtenir"
l10n_dz_409100,Fournisseurs - Avances et acomptes  sur commandes,409100,liability_payable,,True,Fournisseurs - Avances et acomptes  sur commandes
l10n_dz_409130,Avances et acomptes  sur acquisition de Stocks,409130,liability_payable,,True,Avances et acomptes  sur acquisition de Stocks
l10n_dz_409160,Avances et acomptes  sur acquisition de Services,409160,liability_payable,,True,Avances et acomptes  sur acquisition de Services
