id,name,code,account_type,tag_ids,reconcile,name@fr
l10n_dz_298300,Pertes de valeur sur les dépôts et cautionnements versés,298300,asset_fixed,,True,Pertes de valeur sur les dépôts et cautionnements versés
l10n_dz_298800,Pertes de valeur sur autres actifs financiers immobilisés,298800,asset_fixed,,True,Pertes de valeur sur autres actifs financiers immobilisés
l10n_dz_301000,Marchandise(ou groupe) A,301000,asset_current,,True,Marchandise(ou groupe) A
l10n_dz_302000,Marchandise(ou groupe) B,302000,asset_current,,True,Marchandise(ou groupe) B
l10n_dz_31,Matières premières et fournitures,31,asset_current,,False,Matières premières et fournitures
l10n_dz_311000,Matières premières,311000,asset_current,,True,Matières premières
l10n_dz_311100,Matière (ou groupe) A,311100,asset_current,,True,Matière (ou groupe) A
l10n_dz_311200,Matière (ou groupe) B,311200,asset_current,,True,Matière (ou groupe) B
l10n_dz_311800,Autres matières premières,311800,asset_current,,True,Autres matières premières
l10n_dz_317000,Fournitures Accessoires,317000,asset_current,,True,Fournitures Accessoires
l10n_dz_317100,Fournitures A,317100,asset_current,,True,Fournitures A
l10n_dz_317200,Fournitures B,317200,asset_current,,True,Fournitures B
l10n_dz_317800,Autres fournitures accessoires,317800,asset_current,,True,Autres fournitures accessoires
l10n_dz_320000,Autres approvisionnements,320000,asset_current,,True,Autres approvisionnements
l10n_dz_321100,Matière (ou groupe) C,321100,asset_current,,True,Matière (ou groupe) C
l10n_dz_321200,Matière (ou groupe) D,321200,asset_current,,True,Matière (ou groupe) D
l10n_dz_321800,Autres matières consommables,321800,asset_current,,True,Autres matières consommables
l10n_dz_322100,Carburant et lubrifiant – Véhicules,322100,asset_current,,True,Carburant et lubrifiant – Véhicules
l10n_dz_322200,Petit outillage et fournitures d'ateliers,322200,asset_current,,True,Petit outillage et fournitures d'ateliers
l10n_dz_322300,Droguerie et Produits d'entretien,322300,asset_current,,True,Droguerie et Produits d'entretien
l10n_dz_322400,Pièces de rechange pour équipements et matériels techniques,322400,asset_current,,True,Pièces de rechange pour équipements et matériels techniques
l10n_dz_322500,Pièces de rechange et pneumatique pour matériel de transport,322500,asset_current,,True,Pièces de rechange et pneumatique pour matériel de transport
l10n_dz_322600,Quincaillerie générale et fournitures de magasin,322600,asset_current,,True,Quincaillerie générale et fournitures de magasin
l10n_dz_322700,Fournitures de bureau et imprimés,322700,asset_current,,True,Fournitures de bureau et imprimés
l10n_dz_322800,Autres fournitures consommables,322800,asset_current,,True,Autres fournitures consommables
l10n_dz_326100,Emballages perdus,326100,asset_current,,True,Emballages perdus
l10n_dz_326200,Emballages récupérables non identifiables,326200,asset_current,,True,Emballages récupérables non identifiables
l10n_dz_326300,Emballages à usage mixte,326300,asset_current,,True,Emballages à usage mixte
l10n_dz_331100,Produit en cours P 1,331100,asset_current,,True,Produit en cours P 1
l10n_dz_331200,Produit en cours P 2,331200,asset_current,,True,Produit en cours P 2
l10n_dz_331300,Produit en cours P 3,331300,asset_current,,True,Produit en cours P 3
l10n_dz_335100,Travaux en cours T 1,335100,asset_current,,True,Travaux en cours T 1
l10n_dz_335200,Travaux en cours T 2,335200,asset_current,,True,Travaux en cours T 2
l10n_dz_335300,Travaux en cours T 3,335300,asset_current,,True,Travaux en cours T 3
l10n_dz_341100,Études en cours E 1,341100,asset_current,,True,Études en cours E 1
l10n_dz_341200,Études en cours E 2,341200,asset_current,,True,Études en cours E 2
l10n_dz_341300,Études en cours E 3,341300,asset_current,,True,Études en cours E 3
l10n_dz_345100,Prestations de services S 1,345100,asset_current,,True,Prestations de services S 1
l10n_dz_345200,Prestations de services S 2,345200,asset_current,,True,Prestations de services S 2
l10n_dz_345300,Prestations de services S 3,345300,asset_current,,True,Prestations de services S 3
l10n_dz_351100,Produits intermédiaires (ou groupe) – PI 1,351100,asset_current,,True,Produits intermédiaires (ou groupe) – PI 1
l10n_dz_351200,Produits intermédiaires (ou groupe) – PI 2,351200,asset_current,,True,Produits intermédiaires (ou groupe) – PI 2
l10n_dz_355100,Produits finis (ou groupe) – PF 1,355100,asset_current,,True,Produits finis (ou groupe) – PF 1
l10n_dz_355200,Produits finis (ou groupe) – PF 2,355200,asset_current,,True,Produits finis (ou groupe) – PF 2
l10n_dz_355300,Produits finis (ou groupe) – PF 3,355300,asset_current,,True,Produits finis (ou groupe) – PF 3
l10n_dz_358100,Produits résiduels,358100,asset_current,,True,Produits résiduels
l10n_dz_358200,Matières de récupération (à recycler),358200,asset_current,,True,Matières de récupération (à recycler)
l10n_dz_358300,Déchets et rebuts divers destinés à être cédés ou détruits,358300,asset_current,,True,Déchets et rebuts divers destinés à être cédés ou détruits
l10n_dz_360000,Stocks provenant d'immobilisations,360000,asset_current,,True,Stocks provenant d'immobilisations
l10n_dz_370000,"Stocks à l'extérieur (en cours de route, en dépôt ou en consignation)",370000,asset_current,,True,"Stocks à l'extérieur (en cours de route, en dépôt ou en consignation)"
l10n_dz_380100,Achats de Marchandises (ou groupe) A,380100,asset_current,,True,Achats de Marchandises (ou groupe) A
l10n_dz_380200,Achats de Marchandises (ou groupe) B,380200,asset_current,,True,Achats de Marchandises (ou groupe) B
l10n_dz_381100,Achats de matières premières,381100,asset_current,,True,Achats de matières premières
l10n_dz_381110,Matières (ou groupe A),381110,asset_current,,True,Matières (ou groupe A)
l10n_dz_381120,Matières (ou groupe B),381120,asset_current,,True,Matières (ou groupe B)
l10n_dz_381180,Autres matières premières,381180,asset_current,,True,Autres matières premières
l10n_dz_381700,Achats de Fournitures et Accessoires,381700,asset_current,,True,Achats de Fournitures et Accessoires
l10n_dz_381710,Achats de Fournitures A,381710,asset_current,,True,Achats de Fournitures A
l10n_dz_381720,Achats de Fournitures B,381720,asset_current,,True,Achats de Fournitures B
l10n_dz_381780,Achats d'autres fournitures accessoires,381780,asset_current,,True,Achats d'autres fournitures accessoires
l10n_dz_382100,Achat de Matières consommables stockées,382100,asset_current,,True,Achat de Matières consommables stockées
l10n_dz_382110,Achat : Matières (ou groupe) C,382110,asset_current,,True,Achat : Matières (ou groupe) C
l10n_dz_382120,Achat : Matières (ou groupe) D,382120,asset_current,,True,Achat : Matières (ou groupe) D
l10n_dz_382180,Achat : Autres matières consommables,382180,asset_current,,True,Achat : Autres matières consommables
l10n_dz_382200,Achat de Fournitures consommables stockées,382200,asset_current,,True,Achat de Fournitures consommables stockées
l10n_dz_382210,Achat : Carburant et lubrifiant – Véhicules,382210,asset_current,,True,Achat : Carburant et lubrifiant – Véhicules
l10n_dz_382220,Achat : Petit outillage et fournitures d'ateliers,382220,asset_current,,True,Achat : Petit outillage et fournitures d'ateliers
l10n_dz_382230,Achat : Droguerie et Produits d'entretien,382230,asset_current,,True,Achat : Droguerie et Produits d'entretien
l10n_dz_382240,Achat : Pièces de rechange pour équipements et matériels techniques,382240,asset_current,,True,Achat : Pièces de rechange pour équipements et matériels techniques
l10n_dz_382250,Achat : Pièces de rechange et pneumatique pour matériel de transport,382250,asset_current,,True,Achat : Pièces de rechange et pneumatique pour matériel de transport
l10n_dz_382260,Achat : Quincaillerie générale et fournitures de magasin,382260,asset_current,,True,Achat : Quincaillerie générale et fournitures de magasin
l10n_dz_382270,Achat : Fournitures de bureau et imprimés,382270,asset_current,,True,Achat : Fournitures de bureau et imprimés
l10n_dz_382280,Achat : Autres fournitures consommables,382280,asset_current,,True,Achat : Autres fournitures consommables
l10n_dz_382500,Achat de Fournitures consommables non stockées,382500,asset_current,,True,Achat de Fournitures consommables non stockées
l10n_dz_382510,Achat non stocké de carburant,382510,asset_current,,True,Achat non stocké de carburant
l10n_dz_382520,Achat non stocké d'énergie et de force motrice,382520,asset_current,,True,Achat non stocké d'énergie et de force motrice
l10n_dz_382530,"Fournitures non stockées : Eau, Gaz  Electricité (bureaux)",382530,asset_current,,True,"Fournitures non stockées : Eau, Gaz  Electricité (bureaux)"
l10n_dz_382540,Fournitures administratives et de bureautique non stockées,382540,asset_current,,True,Fournitures administratives et de bureautique non stockées
l10n_dz_382550,Achats non stockés de fournitures d'atelier et de magasin,382550,asset_current,,True,Achats non stockés de fournitures d'atelier et de magasin
l10n_dz_382560,Achat non stocké de Tenues de travail et de sécurité,382560,asset_current,,True,Achat non stocké de Tenues de travail et de sécurité
l10n_dz_382580,Achat : Autres fournitures consommables non stockées,382580,asset_current,,True,Achat : Autres fournitures consommables non stockées
l10n_dz_382600,Achat d'emballage non récupérable,382600,asset_current,,True,Achat d'emballage non récupérable
l10n_dz_382610,Achat d'emballage perdus,382610,asset_current,,True,Achat d'emballage perdus
l10n_dz_382620,Achat d'emballage récupérables non identifiables,382620,asset_current,,True,Achat d'emballage récupérables non identifiables
l10n_dz_382630,Achat d'emballage à usage mixte,382630,asset_current,,True,Achat d'emballage à usage mixte
l10n_dz_382700,Achat de Fournitures consommables non stockées,382700,asset_current,,True,Achat de Fournitures consommables non stockées
l10n_dz_382710,Achat non stocké de carburant,382710,asset_current,,True,Achat non stocké de carburant
l10n_dz_382720,Achat non stocké d'énergie et de force motrice (ateliers),382720,asset_current,,True,Achat non stocké d'énergie et de force motrice (ateliers)
l10n_dz_382730,"Fournitures non stockées : Eau, Gaz & Electricité (bureaux)",382730,asset_current,,True,"Fournitures non stockées : Eau, Gaz & Electricité (bureaux)"
l10n_dz_382740,Fournitures administratives et de bureautique non stockées,382740,asset_current,,True,Fournitures administratives et de bureautique non stockées
l10n_dz_382750,Achats non stockés de fournitures d'atelier et de magasin,382750,asset_current,,True,Achats non stockés de fournitures d'atelier et de magasin
l10n_dz_382760,Achat non stocké de Tenues de travail et de sécurité,382760,asset_current,,True,Achat non stocké de Tenues de travail et de sécurité
l10n_dz_382780,Achat : Autres fournitures consommables non stockées,382780,asset_current,,True,Achat : Autres fournitures consommables non stockées
l10n_dz_383000,Frais Accessoires sur Achats de marchandises,383000,asset_current,,True,Frais Accessoires sur Achats de marchandises
l10n_dz_383100,Frais Accessoires sur Achats de matières premières et fournitures,383100,asset_current,,True,Frais Accessoires sur Achats de matières premières et fournitures
l10n_dz_383200,Frais Accessoires sur Achats d'autres approvisionnements,383200,asset_current,,True,Frais Accessoires sur Achats d'autres approvisionnements
l10n_dz_384000,Achats sans paiements,384000,asset_current,,True,Achats sans paiements
l10n_dz_384100,Achats locaux,384100,asset_current,,True,Achats locaux
l10n_dz_384200,Achats à l'importation,384200,asset_current,,True,Achats à l'importation
l10n_dz_401,Fournisseurs,401,liability_payable,,True,Fournisseurs
l10n_dz_401300,Fournisseurs de stocks,401300,liability_payable,,True,Fournisseurs de stocks
l10n_dz_401310,Fournisseurs de stocks : Compte fournisseur par défaut,401310,liability_payable,,True,Fournisseurs de stocks : Compte fournisseur par défaut
l10n_dz_401320,Fournisseurs de stocks : Nationaux publics,401320,liability_payable,,True,Fournisseurs de stocks : Nationaux publics
l10n_dz_401330,Fournisseurs de stocks : Nationaux privés,401330,liability_payable,,True,Fournisseurs de stocks : Nationaux privés
l10n_dz_401340,Fournisseurs de stocks : Etrangers,401340,liability_payable,,True,Fournisseurs de stocks : Etrangers
l10n_dz_401600,Fournisseurs de services,401600,liability_payable,,True,Fournisseurs de services
l10n_dz_401610,Fournisseurs de services : Nationaux publics,401610,liability_payable,,True,Fournisseurs de services : Nationaux publics
l10n_dz_401620,Fournisseurs de services : Nationaux privés,401620,liability_payable,,True,Fournisseurs de services : Nationaux privés
l10n_dz_401630,Fournisseurs de services : Etrangers,401630,liability_payable,,True,Fournisseurs de services : Etrangers
l10n_dz_401700,Fournisseurs : Retenue de garantie sur stocks et services,401700,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks et services
l10n_dz_401710,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux publics,401710,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux publics
l10n_dz_401720,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux privés,401720,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Nationaux privés
l10n_dz_401730,Fournisseurs : Retenue de garantie sur stocks  et services : Etrangers,401730,liability_payable,,True,Fournisseurs : Retenue de garantie sur stocks  et services : Etrangers
l10n_dz_403100,Effets à payer aux fournisseurs de stocks-,403100,liability_payable,,True,Effets à payer aux fournisseurs de stocks-
l10n_dz_403200,Effets à payer aux fournisseurs de services-,403200,liability_payable,,True,Effets à payer aux fournisseurs de services-
l10n_dz_404100,Fournisseurs - Achats d'immobilisations : Nationaux – Publics,404100,liability_payable,,True,Fournisseurs - Achats d'immobilisations : Nationaux – Publics
l10n_dz_404200,Fournisseurs - Achats d'immobilisations : Nationaux – Privés,404200,liability_payable,,True,Fournisseurs - Achats d'immobilisations : Nationaux – Privés
l10n_dz_404300,Fournisseurs d'immobilisations : Etrangers,404300,liability_payable,,True,Fournisseurs d'immobilisations : Etrangers
l10n_dz_404700,Fournisseurs d'immobilisations - Retenues de garantie,404700,liability_payable,,True,Fournisseurs d'immobilisations - Retenues de garantie
l10n_dz_408100,Fournisseurs de stocks - Factures non parvenues,408100,liability_payable,,True,Fournisseurs de stocks - Factures non parvenues
l10n_dz_408200,Fournisseurs de services - Factures non parvenues,408200,liability_payable,,True,Fournisseurs de services - Factures non parvenues
l10n_dz_408300,Fournisseurs d'immobilisations - Factures non parvenues,408300,liability_payable,,True,Fournisseurs d'immobilisations - Factures non parvenues
l10n_dz_408600,"Factures à recevoir des Consultants, CAC et Experts",408600,liability_payable,,True,"Factures à recevoir des Consultants, CAC et Experts"
l10n_dz_408800,Fournisseurs - Intérêts courus à payer,408800,liability_payable,,True,Fournisseurs - Intérêts courus à payer
l10n_dz_409100,Fournisseurs - Avances et acomptes  sur commandes,409100,liability_payable,,True,Fournisseurs - Avances et acomptes  sur commandes
l10n_dz_409130,Avances et acomptes  sur acquisition de Stocks,409130,liability_payable,,True,Avances et acomptes  sur acquisition de Stocks
l10n_dz_409160,Avances et acomptes  sur acquisition de Services,409160,liability_payable,,True,Avances et acomptes  sur acquisition de Services
l10n_dz_409400,"Autres avances et acomptes (Consultants, CAC, Experts)",409400,liability_payable,,True,"Autres avances et acomptes (Consultants, CAC, Experts)"
l10n_dz_409600,Fournisseurs - Créances pour emballages et matériel à rendre,409600,liability_payable,,True,Fournisseurs - Créances pour emballages et matériel à rendre
l10n_dz_409700,Fournisseurs - à solde débiteurs,409700,liability_payable,,True,Fournisseurs - à solde débiteurs
l10n_dz_409800,"Rabais, remises, ristournes à obtenir",409800,liability_payable,,True,"Rabais, remises, ristournes à obtenir"
l10n_dz_411100,Clients - Ventes de biens ou de prestations de services (Compte client par défaut),411100,asset_receivable,,True,Clients - Ventes de biens ou de prestations de services (Compte client par défaut)
l10n_dz_411400,Clients - Autres créances diverses,411400,asset_receivable,,True,Clients - Autres créances diverses
l10n_dz_411700,Clients - Retenues de garantie,411700,asset_receivable,,True,Clients - Retenues de garantie
l10n_dz_412,Clients - Retenues de garantie,412,asset_receivable,,True,Clients - Retenues de garantie
l10n_dz_413,Clients - Effets à recevoir,413,asset_receivable,,True,Clients - Effets à recevoir
l10n_dz_416100,Clients douteux ou litigieux : secteur public,416100,asset_receivable,,True,Clients douteux ou litigieux : secteur public
l10n_dz_416200,Clients douteux ou litigieux : secteur privé,416200,asset_receivable,,True,Clients douteux ou litigieux : secteur privé
l10n_dz_417100,Créances sur travaux en cours ( à l'avancement),417100,asset_receivable,,True,Créances sur travaux en cours ( à l'avancement)
l10n_dz_417200,Créances sur travaux prestations cours (à l'avanacement),417200,asset_receivable,,True,Créances sur travaux prestations cours (à l'avanacement)
l10n_dz_418100,Clients - Factures à établir : Secteur Public,418100,asset_receivable,,True,Clients - Factures à établir : Secteur Public
l10n_dz_418200,Clients - Factures à établir : Secteur Privé,418200,asset_receivable,,True,Clients - Factures à établir : Secteur Privé
l10n_dz_418800,Clients - Intérêts moratoires à facturer,418800,asset_receivable,,True,Clients - Intérêts moratoires à facturer
l10n_dz_419100,Clients - Avances et acomptes reçus sur commandes,419100,asset_receivable,,True,Clients - Avances et acomptes reçus sur commandes
l10n_dz_419600,Clients - Dettes pour emballages et matériels consignés,419600,asset_receivable,,True,Clients - Dettes pour emballages et matériels consignés
l10n_dz_419700,Clients à solde créditeurs  ( a détaillé par code Tiers (est ce  nécéssaire?),419700,asset_receivable,,True,Clients à solde créditeurs  ( a détaillé par code Tiers (est ce  nécéssaire?)
l10n_dz_419800,"Rabais, remises, ristournes à accorder et autres avoirs à établir",419800,asset_receivable,,True,"Rabais, remises, ristournes à accorder et autres avoirs à établir"
l10n_dz_421100,Salaires et appointements à payer,421100,liability_current,,True,Salaires et appointements à payer
l10n_dz_421200,Présalaires à payer,421200,liability_current,,True,Présalaires à payer
l10n_dz_421300,Soldes de tout compte restant dus,421300,liability_current,,True,Soldes de tout compte restant dus
l10n_dz_422100,Contributions annuelles à payer (3%),422100,liability_current,,True,Contributions annuelles à payer (3%)
l10n_dz_422900,Autres avances pour le compte des oeuvres sociales,422900,liability_current,,True,Autres avances pour le compte des oeuvres sociales
l10n_dz_423100,Quote-part de bénéfice à répartir,423100,liability_current,,True,Quote-part de bénéfice à répartir
l10n_dz_425100,Avances sur salaires,425100,liability_current,,True,Avances sur salaires
l10n_dz_425600,Avances sur frais de mission,425600,liability_current,,True,Avances sur frais de mission
l10n_dz_425800,Autres avances exceptionelles,425800,liability_current,,True,Autres avances exceptionelles
l10n_dz_426100,Frais médicaux à rembourser,426100,liability_current,,True,Frais médicaux à rembourser
l10n_dz_426800,Autres dépots et prestations reçus au profit du personel,426800,liability_current,,True,Autres dépots et prestations reçus au profit du personel
l10n_dz_427100,Saisie-arrêt et cession de rémunération (sur décision de Justice),427100,liability_current,,True,Saisie-arrêt et cession de rémunération (sur décision de Justice)
l10n_dz_427200,Retenue sur prêts sociaux,427200,liability_current,,True,Retenue sur prêts sociaux
l10n_dz_427300,Retenue pour fonds de solidarité nationale et internationale,427300,liability_current,,True,Retenue pour fonds de solidarité nationale et internationale
l10n_dz_427400,Retenue sur loyers logements du personnel,427400,liability_current,,True,Retenue sur loyers logements du personnel
l10n_dz_427500,Salaires bloqués,427500,liability_current,,True,Salaires bloqués
l10n_dz_427800,Autres retenues sur salaires,427800,liability_current,,True,Autres retenues sur salaires
l10n_dz_428100,Dettes provisionnées pour congés à payer,428100,liability_current,,True,Dettes provisionnées pour congés à payer
l10n_dz_428600,Frais de mission à payer,428600,liability_current,,True,Frais de mission à payer
l10n_dz_428800,Personnel : Autres charges à payer,428800,liability_current,,True,Personnel : Autres charges à payer
l10n_dz_428900,Personnel : Produits à recevoir,428900,liability_current,,True,Personnel : Produits à recevoir
l10n_dz_431100,Retenue sécurité sociale part( des employés),431100,liability_current,,True,Retenue sécurité sociale part( des employés)
l10n_dz_431200,Cotisations FNPOS,431200,liability_current,,True,Cotisations FNPOS
l10n_dz_431300,CNAS à payer ( part employeur),431300,liability_current,,True,CNAS à payer ( part employeur)
l10n_dz_431400,Cotisations CASNOS à payer,431400,liability_current,,True,Cotisations CASNOS à payer
l10n_dz_432100,Cotisations Mutuelle à payer,432100,liability_current,,True,Cotisations Mutuelle à payer
l10n_dz_432200,Cotisations OPREBAT à payer,432200,liability_current,,True,Cotisations OPREBAT à payer
l10n_dz_432300,Cotisations CACOBATPH à payer,432300,liability_current,,True,Cotisations CACOBATPH à payer
l10n_dz_432600,Assurance groupe (Quote-part employeur) à payer,432600,liability_current,,True,Assurance groupe (Quote-part employeur) à payer
l10n_dz_432700,Assurance groupe (Quote-part des travailleurs) à payer,432700,liability_current,,True,Assurance groupe (Quote-part des travailleurs) à payer
l10n_dz_432800,Autres organismes sociaux,432800,liability_current,,True,Autres organismes sociaux
l10n_dz_438600,Organismes sociaux : charges sociales sur congés à payer,438600,liability_current,,True,Organismes sociaux : charges sociales sur congés à payer
l10n_dz_438800,Organismes sociaux : Autres charges à payer,438800,liability_current,,True,Organismes sociaux : Autres charges à payer
l10n_dz_438900,"Organismes sociaux, produits à recevoir",438900,liability_current,,True,"Organismes sociaux, produits à recevoir"
l10n_dz_441100,Subventions d'investissement à recevoir,441100,liability_current,,True,Subventions d'investissement à recevoir
l10n_dz_441200,Subventions d'exploitation à recevoir,441200,liability_current,,True,Subventions d'exploitation à recevoir
l10n_dz_441300,Subventions d'équilibre à recevoir,441300,liability_current,,True,Subventions d'équilibre à recevoir
l10n_dz_441400,Subventions certification ISO à recevoir,441400,liability_current,,True,Subventions certification ISO à recevoir
l10n_dz_441800,Autres subventions et aides publiques à recevoir,441800,liability_current,,True,Autres subventions et aides publiques à recevoir
l10n_dz_441900,Avances sur subventions à recevoir,441900,liability_current,,True,Avances sur subventions à recevoir
l10n_dz_442100,IRG retenu sur salaires (barème),442100,liability_current,,True,IRG retenu sur salaires (barème)
l10n_dz_442200,IRG – Libératoire sur rappels de salaires et participation,442200,liability_current,,True,IRG – Libératoire sur rappels de salaires et participation
l10n_dz_442300,IRG – Libératoire sur bénéfices distribués,442300,liability_current,,True,IRG – Libératoire sur bénéfices distribués
l10n_dz_442400,IRG – Libératoire sur revenus mobiliers,442400,liability_current,,True,IRG – Libératoire sur revenus mobiliers
l10n_dz_442500,IRG – Libératoire sur Jetons de présence et tantièmes,442500,liability_current,,True,IRG – Libératoire sur Jetons de présence et tantièmes
l10n_dz_442600,IRG – Libératoire retenu à la source aux consultants,442600,liability_current,,True,IRG – Libératoire retenu à la source aux consultants
l10n_dz_442800,Autres impôts retenus à la source,442800,liability_current,,True,Autres impôts retenus à la source
l10n_dz_443100,Créances sur l'Etat - Indeminisation,443100,liability_current,,True,Créances sur l'Etat - Indeminisation
l10n_dz_443200,Avances pour compte ANEM - Emplois aidés,443200,liability_current,,True,Avances pour compte ANEM - Emplois aidés
l10n_dz_443800,Créances ou dettes résultant du changement de la réglementation fiscale,443800,liability_current,,True,Créances ou dettes résultant du changement de la réglementation fiscale
l10n_dz_444100,Acomptes provisionnels sur IBS,444100,liability_current,,True,Acomptes provisionnels sur IBS
l10n_dz_444900,Impôts sur les bénéfices – IBS à payer,444900,liability_current,,True,Impôts sur les bénéfices – IBS à payer
l10n_dz_445000,État - Taxes sur le chiffre d'affaires,445000,liability_current,,True,État - Taxes sur le chiffre d'affaires
l10n_dz_445510,TVA à décaisser (à payer sur G.50),445510,liability_current,,True,TVA à décaisser (à payer sur G.50)
l10n_dz_445520,Obligations cautionnées (au profit des douanes),445520,liability_current,,True,Obligations cautionnées (au profit des douanes)
l10n_dz_4456,TVA récupérable,4456,liability_current,,True,TVA récupérable
l10n_dz_445620,TVA récupérable sur immobilisations,445620,liability_current,,True,TVA récupérable sur immobilisations
l10n_dz_445630,TVA transférée par d'autres entreprises,445630,liability_current,,True,TVA transférée par d'autres entreprises
l10n_dz_445660,TVA récupérable sur achats de stocks et de services,445660,liability_current,,True,TVA récupérable sur achats de stocks et de services
l10n_dz_445680,Crédit de TVA à reporter (précompte),445680,liability_current,,True,Crédit de TVA à reporter (précompte)
l10n_dz_4457,TVA collectée,4457,liability_current,,True,TVA collectée
l10n_dz_445710,TVA collectée (Taux Normal :19%),445710,liability_current,,True,TVA collectée (Taux Normal :19%)
l10n_dz_445720,TVA collectée (Taux Réduit : 9%),445720,liability_current,,True,TVA collectée (Taux Réduit : 9%)
l10n_dz_445750,Droit de timbre perçus au profit du trésor,445750,liability_current,,True,Droit de timbre perçus au profit du trésor
l10n_dz_445830,Remboursement de TVA demandé,445830,liability_current,,True,Remboursement de TVA demandé
l10n_dz_445840,TVA récupérée d'avance ou en attente de régularisation,445840,liability_current,,True,TVA récupérée d'avance ou en attente de régularisation
l10n_dz_445860,TVA sur facture d'achats non parvenues,445860,liability_current,,True,TVA sur facture d'achats non parvenues
l10n_dz_445870,TVA sur factures de ventes ou de préstations à établir,445870,liability_current,,True,TVA sur factures de ventes ou de préstations à établir
l10n_dz_446100,Fonds de solidarité internationale,446100,liability_current,,True,Fonds de solidarité internationale
l10n_dz_446200,Subventions d’organismes étrangers,446200,liability_current,,True,Subventions d’organismes étrangers
l10n_dz_447000,"Autres impôts, taxes et versements assimilés",447000,liability_current,,True,"Autres impôts, taxes et versements assimilés"
l10n_dz_448200,Etats Charges à payer : charges fiscales sur congés à payer,448200,liability_current,,True,Etats Charges à payer : charges fiscales sur congés à payer
l10n_dz_448600,Rappel d'impôts à payer hors IBS,448600,liability_current,,True,Rappel d'impôts à payer hors IBS
l10n_dz_448700,"Etat, Produits à recevoir : Trop versés sur impôts",448700,liability_current,,True,"Etat, Produits à recevoir : Trop versés sur impôts"
l10n_dz_448800,"Etat, Produits à recevoir : Dégrèvement d'impôts",448800,liability_current,,True,"Etat, Produits à recevoir : Dégrèvement d'impôts"
l10n_dz_451100,Avances de fonds,451100,liability_current,,True,Avances de fonds
l10n_dz_451800,Autres opérations,451800,liability_current,,True,Autres opérations
l10n_dz_455100,Associés - Comptes courants: Principal,455100,liability_current,,True,Associés - Comptes courants: Principal
l10n_dz_455600,Associés - Comptes courants: Intérêts courus,455600,liability_current,,True,Associés - Comptes courants: Intérêts courus
l10n_dz_456100,Associés - Comptes d'apport en société,456100,liability_current,,True,Associés - Comptes d'apport en société
l10n_dz_456110,Associés: Apports en nature,456110,liability_current,,True,Associés: Apports en nature
l10n_dz_456150,Associés: Apports en numéraire,456150,liability_current,,True,Associés: Apports en numéraire
l10n_dz_456200,"Associés  - Capital souscrit, appelé, non versé",456200,liability_current,,True,"Associés  - Capital souscrit, appelé, non versé"
l10n_dz_456300,Associés - Versements reçus sur augmentation de capital,456300,liability_current,,True,Associés - Versements reçus sur augmentation de capital
l10n_dz_456400,Associés - Versements anticipés,456400,liability_current,,True,Associés - Versements anticipés
l10n_dz_456600,Actionnaires défaillants,456600,liability_current,,True,Actionnaires défaillants
l10n_dz_456700,Associés - Capital à rembourser,456700,liability_current,,True,Associés - Capital à rembourser
l10n_dz_457100,Coupons d'action (Intérêts statuaires),457100,liability_current,,True,Coupons d'action (Intérêts statuaires)
l10n_dz_457200,Dividende mis en paiement,457200,liability_current,,True,Dividende mis en paiement
l10n_dz_457700,Tantièmes à payer aux administrateurs et gérants,457700,liability_current,,True,Tantièmes à payer aux administrateurs et gérants
l10n_dz_458600,Opérations faites en commun : Charges à payer,458600,liability_current,,True,Opérations faites en commun : Charges à payer
l10n_dz_458700,Opérations faites en commun : Produits à recevoir,458700,liability_current,,True,Opérations faites en commun : Produits à recevoir
l10n_dz_458800,Intérêts courus,458800,liability_current,,True,Intérêts courus
l10n_dz_462100,Fonds à recevoir sur cession d'actifs réformées,462100,asset_current,,True,Fonds à recevoir sur cession d'actifs réformées
l10n_dz_462200,Débiteurs sur cessions d'immobilisations,462200,asset_current,,True,Débiteurs sur cessions d'immobilisations
l10n_dz_467100,"Fonds en dépôt chez les officiers ministériels (notaires, commis, priseurs)",467100,asset_current,,True,"Fonds en dépôt chez les officiers ministériels (notaires, commis, priseurs)"
l10n_dz_467200,Avances sur frais divers,467200,asset_current,,True,Avances sur frais divers
l10n_dz_467300,Achats pour compte de tiers,467300,asset_current,,True,Achats pour compte de tiers
l10n_dz_467400,Autres avances pour compte,467400,asset_current,,True,Autres avances pour compte
l10n_dz_467500,Jetons de présence à payer aux Administrateurs,467500,asset_current,,True,Jetons de présence à payer aux Administrateurs
l10n_dz_467600,Débiteurs divers (à détailler),467600,asset_current,,True,Débiteurs divers (à détailler)
l10n_dz_467900,Créditeurs divers à détailler,467900,asset_current,,True,Créditeurs divers à détailler
l10n_dz_468600,Charges à payer,468600,asset_current,,True,Charges à payer
l10n_dz_468610,Amendes et pénalités à payer,468610,asset_current,,True,Amendes et pénalités à payer
l10n_dz_468620,Autres charges opérationnelles à payer,468620,asset_current,,True,Autres charges opérationnelles à payer
l10n_dz_468700,Produits à recevoir,468700,asset_current,,True,Produits à recevoir
